ancestor_concept_code,descendant_concept_code,level_of_separation
N0000008337,N0000175677,3
N0000175672,N0000175674,1
N0000175672,N0000175677,2
N0000175674,N0000175674,0
N0000175674,N0000175677,1
N0000175677,N0000175677,0
N0000009802,N0000175678,5
N0000009057,N0000175678,4
N0000008337,N0000175678,3
N0000175672,N0000175678,2
N0000175674,N0000175678,1
N0000175678,N0000175678,0
N0000009802,N0000009073,2
N0000009802,N0000009074,3
N0000009802,N0000008663,4
N0000009802,N0000008384,5
N0000009057,N0000009073,1
N0000009057,N0000009074,2
N0000009057,N0000008663,3
N0000009057,N0000008384,4
N0000009073,N0000009073,0
N0000009073,N0000009074,1
N0000009073,N0000008663,2
N0000009073,N0000008384,3
N0000009074,N0000009074,0
N0000009074,N0000008663,1
N0000009074,N0000008384,2
N0000008663,N0000008663,0
N0000008663,N0000008384,1
N0000008384,N0000008384,0
N0000009802,N0000008390,5
N0000009802,N0000175793,6
N0000009057,N0000008390,4
N0000009057,N0000175793,5
N0000009073,N0000008390,3
N0000009073,N0000175793,4
N0000009074,N0000008390,2
N0000009074,N0000175793,3
N0000008663,N0000008390,1
N0000008663,N0000175793,2
N0000008390,N0000008390,0
N0000008390,N0000175793,1
N0000175793,N0000175793,0
N0000009802,N0000008660,5
N0000009802,N0000008657,6
N0000009802,N0000008816,7
N0000009802,N0000008408,8
N0000009802,N0000008793,9
N0000009057,N0000008660,4
N0000009057,N0000008657,5
N0000009057,N0000008816,6
N0000009057,N0000008408,7
N0000009057,N0000008793,8
N0000009073,N0000008660,3
N0000009073,N0000008657,4
N0000009073,N0000008816,5
N0000009073,N0000008408,6
N0000009073,N0000008793,7
N0000009074,N0000008660,2
N0000009074,N0000008657,3
N0000009074,N0000008816,4
N0000009074,N0000008408,5
N0000009074,N0000008793,6
N0000008663,N0000008660,1
N0000008663,N0000008657,2
N0000008663,N0000008816,3
N0000008663,N0000008408,4
N0000008663,N0000008793,5
N0000008660,N0000008660,0
N0000008660,N0000008657,1
N0000008660,N0000008816,2
N0000008660,N0000008408,3
N0000008660,N0000008793,4
N0000009802,N0000008988,9
N0000009057,N0000008988,8
N0000009073,N0000008988,7
N0000009074,N0000008988,6
N0000008663,N0000008988,5
N0000008660,N0000008988,4
N0000009802,N0000008614,8
N0000009057,N0000008614,7
N0000009073,N0000008614,6
N0000009074,N0000008614,5
N0000008663,N0000008614,4
N0000008660,N0000008614,3
N0000009802,N0000008884,8
N0000009057,N0000008884,7
N0000009073,N0000008884,6
N0000009074,N0000008884,5
N0000008663,N0000008884,4
N0000008660,N0000008884,3
N0000009802,N0000008496,7
N0000009802,N0000008440,8
N0000009057,N0000008496,6
N0000009057,N0000008440,7
N0000009073,N0000008496,5
N0000009073,N0000008440,6
N0000009074,N0000008496,4
N0000009074,N0000008440,5
N0000008663,N0000008496,3
N0000008663,N0000008440,4
N0000008660,N0000008496,2
N0000008660,N0000008440,3
N0000009802,N0000008519,8
N0000009057,N0000008519,7
N0000009073,N0000008519,6
N0000009074,N0000008519,5
N0000008663,N0000008519,4
N0000008660,N0000008519,3
N0000009802,N0000008542,8
N0000009057,N0000008542,7
N0000009073,N0000008542,6
N0000009074,N0000008542,5
N0000008663,N0000008542,4
N0000008660,N0000008542,3
N0000009802,N0000008722,8
N0000009057,N0000008722,7
N0000009073,N0000008722,6
N0000009074,N0000008722,5
N0000008663,N0000008722,4
N0000008660,N0000008722,3
N0000009802,N0000008940,8
N0000009057,N0000008940,7
N0000009073,N0000008940,6
N0000009074,N0000008940,5
N0000008663,N0000008940,4
N0000008660,N0000008940,3
N0000009802,N0000008749,7
N0000009802,N0000008467,8
N0000009057,N0000008749,6
N0000009057,N0000008467,7
N0000009073,N0000008749,5
N0000009073,N0000008467,6
N0000009074,N0000008749,4
N0000009074,N0000008467,5
N0000008663,N0000008749,3
N0000008663,N0000008467,4
N0000008660,N0000008749,2
N0000008660,N0000008467,3
N0000009802,N0000008913,8
N0000009057,N0000008913,7
N0000009073,N0000008913,6
N0000009074,N0000008913,5
N0000008663,N0000008913,4
N0000008660,N0000008913,3
N0000009802,N0000008964,8
N0000009057,N0000008964,7
N0000009073,N0000008964,6
N0000009074,N0000008964,5
N0000008663,N0000008964,4
N0000008660,N0000008964,3
N0000009802,N0000008893,6
N0000009802,N0000008822,7
N0000009802,N0000008414,8
N0000009802,N0000008799,9
N0000009057,N0000008893,5
N0000009057,N0000008822,6
N0000009057,N0000008414,7
N0000009057,N0000008799,8
N0000009073,N0000008893,4
N0000009073,N0000008822,5
N0000009073,N0000008414,6
N0000009073,N0000008799,7
N0000009074,N0000008893,3
N0000009074,N0000008822,4
N0000009074,N0000008414,5
N0000009074,N0000008799,6
N0000008663,N0000008893,2
N0000008663,N0000008822,3
N0000008663,N0000008414,4
N0000008663,N0000008799,5
N0000008660,N0000008893,1
N0000008660,N0000008822,2
N0000008660,N0000008414,3
N0000008660,N0000008799,4
N0000009802,N0000008994,9
N0000009057,N0000008994,8
N0000009073,N0000008994,7
N0000009074,N0000008994,6
N0000008663,N0000008994,5
N0000008660,N0000008994,4
N0000009802,N0000008620,8
N0000009057,N0000008620,7
N0000009073,N0000008620,6
N0000009074,N0000008620,5
N0000008663,N0000008620,4
N0000008660,N0000008620,3
N0000009802,N0000008890,8
N0000009057,N0000008890,7
N0000009073,N0000008890,6
N0000009074,N0000008890,5
N0000008663,N0000008890,4
N0000008660,N0000008890,3
N0000009802,N0000008502,7
N0000009802,N0000008446,8
N0000009057,N0000008502,6
N0000009057,N0000008446,7
N0000009073,N0000008502,5
N0000009073,N0000008446,6
N0000009074,N0000008502,4
N0000009074,N0000008446,5
N0000008663,N0000008502,3
N0000008663,N0000008446,4
N0000008660,N0000008502,2
N0000008660,N0000008446,3
N0000009802,N0000008525,8
N0000009057,N0000008525,7
N0000009073,N0000008525,6
N0000009074,N0000008525,5
N0000008663,N0000008525,4
N0000008660,N0000008525,3
N0000009802,N0000008548,8
N0000009057,N0000008548,7
N0000009073,N0000008548,6
N0000009074,N0000008548,5
N0000008663,N0000008548,4
N0000008660,N0000008548,3
N0000009802,N0000008728,8
N0000009057,N0000008728,7
N0000009073,N0000008728,6
N0000009074,N0000008728,5
N0000008663,N0000008728,4
N0000008660,N0000008728,3
N0000009802,N0000008946,8
N0000009057,N0000008946,7
N0000009073,N0000008946,6
N0000009074,N0000008946,5
N0000008663,N0000008946,4
N0000008660,N0000008946,3
N0000009802,N0000008755,7
N0000009802,N0000008473,8
N0000009057,N0000008755,6
N0000009057,N0000008473,7
N0000009073,N0000008755,5
N0000009073,N0000008473,6
N0000009074,N0000008755,4
N0000009074,N0000008473,5
N0000008663,N0000008755,3
N0000008663,N0000008473,4
N0000008660,N0000008755,2
N0000008660,N0000008473,3
N0000009802,N0000008919,8
N0000009057,N0000008919,7
N0000009073,N0000008919,6
N0000009074,N0000008919,5
N0000008663,N0000008919,4
N0000008660,N0000008919,3
N0000009802,N0000008970,8
N0000009057,N0000008970,7
N0000009073,N0000008970,6
N0000009074,N0000008970,5
N0000008663,N0000008970,4
N0000008660,N0000008970,3
N0000009802,N0000008675,5
N0000009802,N0000008422,6
N0000009057,N0000008675,4
N0000009057,N0000008422,5
N0000009073,N0000008675,3
N0000009073,N0000008422,4
N0000009074,N0000008675,2
N0000009074,N0000008422,3
N0000008663,N0000008675,1
N0000008663,N0000008422,2
N0000008675,N0000008675,0
N0000008675,N0000008422,1
N0000008422,N0000008422,0
N0000009802,N0000008568,5
N0000009057,N0000008568,4
N0000009073,N0000008568,3
N0000009074,N0000008568,2
N0000008663,N0000008568,1
N0000008568,N0000008568,0
N0000009802,N0000008571,5
N0000009057,N0000008571,4
N0000009073,N0000008571,3
N0000009074,N0000008571,2
N0000008663,N0000008571,1
N0000008571,N0000008571,0
N0000009802,N0000008684,5
N0000009802,N0000008590,6
N0000009802,N0000008681,7
N0000009057,N0000008684,4
N0000009057,N0000008590,5
N0000009057,N0000008681,6
N0000009073,N0000008684,3
N0000009073,N0000008590,4
N0000009073,N0000008681,5
N0000009074,N0000008684,2
N0000009074,N0000008590,3
N0000009074,N0000008681,4
N0000008663,N0000008684,1
N0000008663,N0000008590,2
N0000008663,N0000008681,3
N0000008684,N0000008684,0
N0000008684,N0000008590,1
N0000008684,N0000008681,2
N0000008590,N0000008590,0
N0000008590,N0000008681,1
N0000008681,N0000008681,0
N0000009802,N0000008834,7
N0000009057,N0000008834,6
N0000009073,N0000008834,5
N0000009074,N0000008834,4
N0000008663,N0000008834,3
N0000008684,N0000008834,2
N0000008590,N0000008834,1
N0000008834,N0000008834,0
N0000009802,N0000009004,7
N0000009057,N0000009004,6
N0000009073,N0000009004,5
N0000009074,N0000009004,4
N0000008663,N0000009004,3
N0000008684,N0000009004,2
N0000008590,N0000009004,1
N0000009004,N0000009004,0
N0000009802,N0000008829,6
N0000009057,N0000008829,5
N0000009073,N0000008829,4
N0000009074,N0000008829,3
N0000008663,N0000008829,2
N0000008684,N0000008829,1
N0000008829,N0000008829,0
N0000009802,N0000008672,5
N0000009057,N0000008672,4
N0000009073,N0000008672,3
N0000009074,N0000008672,2
N0000008663,N0000008672,1
N0000008672,N0000008672,0
N0000009802,N0000009357,4
N0000009802,N0000009080,5
N0000009057,N0000009357,3
N0000009057,N0000009080,4
N0000009073,N0000009357,2
N0000009073,N0000009080,3
N0000009074,N0000009357,1
N0000009074,N0000009080,2
N0000009357,N0000009357,0
N0000009357,N0000009080,1
N0000009080,N0000009080,0
N0000009802,N0000009086,5
N0000009057,N0000009086,4
N0000009073,N0000009086,3
N0000009074,N0000009086,2
N0000009357,N0000009086,1
N0000009086,N0000009086,0
N0000009802,N0000009354,5
N0000009802,N0000009351,6
N0000009802,N0000009508,7
N0000009802,N0000009104,8
N0000009802,N0000009485,9
N0000009057,N0000009354,4
N0000009057,N0000009351,5
N0000009057,N0000009508,6
N0000009057,N0000009104,7
N0000009057,N0000009485,8
N0000009073,N0000009354,3
N0000009073,N0000009351,4
N0000009073,N0000009508,5
N0000009073,N0000009104,6
N0000009073,N0000009485,7
N0000009074,N0000009354,2
N0000009074,N0000009351,3
N0000009074,N0000009508,4
N0000009074,N0000009104,5
N0000009074,N0000009485,6
N0000009357,N0000009354,1
N0000009357,N0000009351,2
N0000009357,N0000009508,3
N0000009357,N0000009104,4
N0000009357,N0000009485,5
N0000009354,N0000009354,0
N0000009354,N0000009351,1
N0000009354,N0000009508,2
N0000009354,N0000009104,3
N0000009354,N0000009485,4
N0000009802,N0000009680,9
N0000009057,N0000009680,8
N0000009073,N0000009680,7
N0000009074,N0000009680,6
N0000009357,N0000009680,5
N0000009354,N0000009680,4
N0000009802,N0000009308,8
N0000009057,N0000009308,7
N0000009073,N0000009308,6
N0000009074,N0000009308,5
N0000009357,N0000009308,4
N0000009354,N0000009308,3
N0000009802,N0000009577,8
N0000009057,N0000009577,7
N0000009073,N0000009577,6
N0000009074,N0000009577,5
N0000009357,N0000009577,4
N0000009354,N0000009577,3
N0000009802,N0000009192,7
N0000009802,N0000009136,8
N0000009057,N0000009192,6
N0000009057,N0000009136,7
N0000009073,N0000009192,5
N0000009073,N0000009136,6
N0000009074,N0000009192,4
N0000009074,N0000009136,5
N0000009357,N0000009192,3
N0000009357,N0000009136,4
N0000009354,N0000009192,2
N0000009354,N0000009136,3
N0000009802,N0000009215,8
N0000009057,N0000009215,7
N0000009073,N0000009215,6
N0000009074,N0000009215,5
N0000009357,N0000009215,4
N0000009354,N0000009215,3
N0000009802,N0000009238,8
N0000009057,N0000009238,7
N0000009073,N0000009238,6
N0000009074,N0000009238,5
N0000009357,N0000009238,4
N0000009354,N0000009238,3
N0000009802,N0000009414,8
N0000009057,N0000009414,7
N0000009073,N0000009414,6
N0000009074,N0000009414,5
N0000009357,N0000009414,4
N0000009354,N0000009414,3
N0000009802,N0000009632,8
N0000009057,N0000009632,7
N0000009073,N0000009632,6
N0000009074,N0000009632,5
N0000009357,N0000009632,4
N0000009354,N0000009632,3
N0000009802,N0000009441,7
N0000009802,N0000009163,8
N0000009057,N0000009441,6
N0000009057,N0000009163,7
N0000009073,N0000009441,5
N0000009073,N0000009163,6
N0000009074,N0000009441,4
N0000009074,N0000009163,5
N0000009357,N0000009441,3
N0000009357,N0000009163,4
N0000009354,N0000009441,2
N0000009354,N0000009163,3
N0000009802,N0000009605,8
N0000009057,N0000009605,7
N0000009073,N0000009605,6
N0000009074,N0000009605,5
N0000009357,N0000009605,4
N0000009354,N0000009605,3
N0000009802,N0000009656,8
N0000009057,N0000009656,7
N0000009073,N0000009656,6
N0000009074,N0000009656,5
N0000009357,N0000009656,4
N0000009354,N0000009656,3
N0000009802,N0000009585,6
N0000009802,N0000009514,7
N0000009802,N0000009110,8
N0000009802,N0000009491,9
N0000009057,N0000009585,5
N0000009057,N0000009514,6
N0000009057,N0000009110,7
N0000009057,N0000009491,8
N0000009073,N0000009585,4
N0000009073,N0000009514,5
N0000009073,N0000009110,6
N0000009073,N0000009491,7
N0000009074,N0000009585,3
N0000009074,N0000009514,4
N0000009074,N0000009110,5
N0000009074,N0000009491,6
N0000009357,N0000009585,2
N0000009357,N0000009514,3
N0000009357,N0000009110,4
N0000009357,N0000009491,5
N0000009354,N0000009585,1
N0000009354,N0000009514,2
N0000009354,N0000009110,3
N0000009354,N0000009491,4
N0000009802,N0000009686,9
N0000009057,N0000009686,8
N0000009073,N0000009686,7
N0000009074,N0000009686,6
N0000009357,N0000009686,5
N0000009354,N0000009686,4
N0000009802,N0000009314,8
N0000009057,N0000009314,7
N0000009073,N0000009314,6
N0000009074,N0000009314,5
N0000009357,N0000009314,4
N0000009354,N0000009314,3
N0000009802,N0000009582,8
N0000009057,N0000009582,7
N0000009073,N0000009582,6
N0000009074,N0000009582,5
N0000009357,N0000009582,4
N0000009354,N0000009582,3
N0000009802,N0000009198,7
N0000009802,N0000009142,8
N0000009057,N0000009198,6
N0000009057,N0000009142,7
N0000009073,N0000009198,5
N0000009073,N0000009142,6
N0000009074,N0000009198,4
N0000009074,N0000009142,5
N0000009357,N0000009198,3
N0000009357,N0000009142,4
N0000009354,N0000009198,2
N0000009354,N0000009142,3
N0000009802,N0000009221,8
N0000009057,N0000009221,7
N0000009073,N0000009221,6
N0000009074,N0000009221,5
N0000009357,N0000009221,4
N0000009354,N0000009221,3
N0000009802,N0000009244,8
N0000009057,N0000009244,7
N0000009073,N0000009244,6
N0000009074,N0000009244,5
N0000009357,N0000009244,4
N0000009354,N0000009244,3
N0000009802,N0000009420,8
N0000009057,N0000009420,7
N0000009073,N0000009420,6
N0000009074,N0000009420,5
N0000009357,N0000009420,4
N0000009354,N0000009420,3
N0000009802,N0000009638,8
N0000009057,N0000009638,7
N0000009073,N0000009638,6
N0000009074,N0000009638,5
N0000009357,N0000009638,4
N0000009354,N0000009638,3
N0000009802,N0000009447,7
N0000009802,N0000009169,8
N0000009057,N0000009447,6
N0000009057,N0000009169,7
N0000009073,N0000009447,5
N0000009073,N0000009169,6
N0000009074,N0000009447,4
N0000009074,N0000009169,5
N0000009357,N0000009447,3
N0000009357,N0000009169,4
N0000009354,N0000009447,2
N0000009354,N0000009169,3
N0000009802,N0000009611,8
N0000009057,N0000009611,7
N0000009073,N0000009611,6
N0000009074,N0000009611,5
N0000009357,N0000009611,4
N0000009354,N0000009611,3
N0000009802,N0000009662,8
N0000009057,N0000009662,7
N0000009073,N0000009662,6
N0000009074,N0000009662,5
N0000009357,N0000009662,4
N0000009354,N0000009662,3
N0000009802,N0000009367,5
N0000009802,N0000009118,6
N0000009057,N0000009367,4
N0000009057,N0000009118,5
N0000009073,N0000009367,3
N0000009073,N0000009118,4
N0000009074,N0000009367,2
N0000009074,N0000009118,3
N0000009357,N0000009367,1
N0000009357,N0000009118,2
N0000009367,N0000009367,0
N0000009367,N0000009118,1
N0000009118,N0000009118,0
N0000009802,N0000009264,5
N0000009057,N0000009264,4
N0000009073,N0000009264,3
N0000009074,N0000009264,2
N0000009357,N0000009264,1
N0000009264,N0000009264,0
N0000009802,N0000009267,5
N0000009057,N0000009267,4
N0000009073,N0000009267,3
N0000009074,N0000009267,2
N0000009357,N0000009267,1
N0000009267,N0000009267,0
N0000009802,N0000009376,5
N0000009802,N0000009284,6
N0000009802,N0000009373,7
N0000009057,N0000009376,4
N0000009057,N0000009284,5
N0000009057,N0000009373,6
N0000009073,N0000009376,3
N0000009073,N0000009284,4
N0000009073,N0000009373,5
N0000009074,N0000009376,2
N0000009074,N0000009284,3
N0000009074,N0000009373,4
N0000009357,N0000009376,1
N0000009357,N0000009284,2
N0000009357,N0000009373,3
N0000009376,N0000009376,0
N0000009376,N0000009284,1
N0000009376,N0000009373,2
N0000009284,N0000009284,0
N0000009284,N0000009373,1
N0000009373,N0000009373,0
N0000009802,N0000009526,7
N0000009057,N0000009526,6
N0000009073,N0000009526,5
N0000009074,N0000009526,4
N0000009357,N0000009526,3
N0000009376,N0000009526,2
N0000009284,N0000009526,1
N0000009526,N0000009526,0
N0000009802,N0000009696,7
N0000009057,N0000009696,6
N0000009073,N0000009696,5
N0000009074,N0000009696,4
N0000009357,N0000009696,3
N0000009376,N0000009696,2
N0000009284,N0000009696,1
N0000009696,N0000009696,0
N0000009802,N0000009521,6
N0000009057,N0000009521,5
N0000009073,N0000009521,4
N0000009074,N0000009521,3
N0000009357,N0000009521,2
N0000009376,N0000009521,1
N0000009521,N0000009521,0
N0000009802,N0000009364,5
N0000009057,N0000009364,4
N0000009073,N0000009364,3
N0000009074,N0000009364,2
N0000009357,N0000009364,1
N0000009364,N0000009364,0
N0000009802,N0000175550,3
N0000009057,N0000175550,2
N0000009073,N0000175550,1
N0000175550,N0000175550,0
N0000175550,N0000008663,1
N0000175550,N0000008384,2
N0000175550,N0000008390,2
N0000175550,N0000175793,3
N0000175550,N0000008660,2
N0000175550,N0000008657,3
N0000175550,N0000008816,4
N0000175550,N0000008408,5
N0000175550,N0000008793,6
N0000175550,N0000008988,6
N0000175550,N0000008614,5
N0000175550,N0000008884,5
N0000175550,N0000008496,4
N0000175550,N0000008440,5
N0000175550,N0000008519,5
N0000175550,N0000008542,5
N0000175550,N0000008722,5
N0000175550,N0000008940,5
N0000175550,N0000008749,4
N0000175550,N0000008467,5
N0000175550,N0000008913,5
N0000175550,N0000008964,5
N0000175550,N0000008893,3
N0000175550,N0000008822,4
N0000175550,N0000008414,5
N0000175550,N0000008799,6
N0000175550,N0000008994,6
N0000175550,N0000008620,5
N0000175550,N0000008890,5
N0000175550,N0000008502,4
N0000175550,N0000008446,5
N0000175550,N0000008525,5
N0000175550,N0000008548,5
N0000175550,N0000008728,5
N0000175550,N0000008946,5
N0000175550,N0000008755,4
N0000175550,N0000008473,5
N0000175550,N0000008919,5
N0000175550,N0000008970,5
N0000175550,N0000008675,2
N0000175550,N0000008422,3
N0000175550,N0000008568,2
N0000175550,N0000008571,2
N0000175550,N0000008684,2
N0000175550,N0000008590,3
N0000175550,N0000008681,4
N0000175550,N0000008834,4
N0000175550,N0000009004,4
N0000175550,N0000008829,3
N0000175550,N0000008672,2
N0000009802,N0000008664,4
N0000009802,N0000008385,5
N0000009057,N0000008664,3
N0000009057,N0000008385,4
N0000009073,N0000008664,2
N0000009073,N0000008385,3
N0000175550,N0000008664,1
N0000175550,N0000008385,2
N0000008664,N0000008664,0
N0000008664,N0000008385,1
N0000008385,N0000008385,0
N0000009802,N0000008391,5
N0000009057,N0000008391,4
N0000009073,N0000008391,3
N0000175550,N0000008391,2
N0000008664,N0000008391,1
N0000008391,N0000008391,0
N0000009802,N0000008676,5
N0000009802,N0000008423,6
N0000009057,N0000008676,4
N0000009057,N0000008423,5
N0000009073,N0000008676,3
N0000009073,N0000008423,4
N0000175550,N0000008676,2
N0000175550,N0000008423,3
N0000008664,N0000008676,1
N0000008664,N0000008423,2
N0000008676,N0000008676,0
N0000008676,N0000008423,1
N0000008423,N0000008423,0
N0000009802,N0000008569,5
N0000009057,N0000008569,4
N0000009073,N0000008569,3
N0000175550,N0000008569,2
N0000008664,N0000008569,1
N0000008569,N0000008569,0
N0000009802,N0000008572,5
N0000009057,N0000008572,4
N0000009073,N0000008572,3
N0000175550,N0000008572,2
N0000008664,N0000008572,1
N0000008572,N0000008572,0
N0000009802,N0000008685,5
N0000009802,N0000008591,6
N0000009802,N0000008682,7
N0000009057,N0000008685,4
N0000009057,N0000008591,5
N0000009057,N0000008682,6
N0000009073,N0000008685,3
